ROW 87  2.8445110329335002D-03  3.4168273154526999D-03  2.8156446183688001D-03  1.9379600362457001D-03  1.5672527265355000D-03  1.1146837810449000D-03  9.8278467832710000D-04  1.5875836928026001D-03  2.2187986477765998D-03  2.6214832086768002D-03  2.6399108087872998D-03  2.5933566729228999D-03
ROW 88  2.9573426947449000D-03  3.4737761390093999D-03  2.8285654022276001D-03  1.9052630945452999D-03  1.5229835277037001D-03  1.0614706163636000D-03  9.5160145603100002D-04  1.5450719954218000D-03  2.2124473084461000D-03  2.6162821676852998D-03  2.7537639332688999D-03  2.7318596979354001D-03
ROW 89  3.0730529407177001D-03  3.5328499118578000D-03  2.8413406053880001D-03  1.8716970160650001D-03  1.4782231250446000D-03  1.0114317783377999D-03  9.2277045191010000D-04  1.5038299703264001D-03  2.2064925276657002D-03  2.6102990846123002D-03  2.8704805822559998D-03  2.8809149753474999D-03
ROW 90  3.1917189927611000D-03  3.5942844826604000D-03  2.8541568306549000D-03  1.8374697688462000D-03  1.4335845819808000D-03  9.6481018235149998D-04  8.9627920214389997D-04  1.4639133707088001D-03  2.2010465055186000D-03  2.6041543090621001D-03  2.9901864462117999D-03  3.0405231407791000D-03
ROW 91  3.3137763989342000D-03  3.6582880137925001D-03  2.8672091161278000D-03  1.8027968312144000D-03  1.3896666404311999D-03  9.2182089654619997D-04  8.7208455281359998D-04  1.4253775490935001D-03  2.1962586254888998D-03  2.5985009864114999D-03  3.1125692354259001D-03  3.2108488235032999D-03
ROW 92  3.4392328860182999D-03  3.7250384294742998D-03  2.8806989750512000D-03  1.7678998035578000D-03  1.3470262277985000D-03  8.8264710361389998D-04  8.5011344202939995D-04  1.3882950590817999D-03  2.1922501299759000D-03  2.5940161499000002D-03  3.2375971038747001D-03  3.3920147156771001D-03
ROW 93  3.5682255460528999D-03  3.7946813713041001D-03  2.8948323029928001D-03  1.7330140048626001D-03  1.3064148014110999D-03  8.4743667270500002D-04  8.3026462887029996D-04  1.3528177226506000D-03  2.1891503331184000D-03  2.5913915061813002D-03  3.3652637931238000D-03  3.5846204884439001D-03
ROW 94  3.7009855034941001D-03  3.8673286808566000D-03  2.9098171663113999D-03  1.6983824269675000D-03  1.2680421497500999D-03  8.1629935112080001D-04  8.1244061667290002D-04  1.3188947666378000D-03  2.1871026031393000D-03  2.5914541307093999D-03  3.4955918038252001D-03  3.7891405604815998D-03
ROW 95  3.8377384084629000D-03  3.9430574211865004D-03  2.9258614889200998D-03  1.6642360012425000D-03  1.2321802770651001D-03  7.8930457130909997D-04  7.9661318367100001D-04  1.2865790192773999D-03  2.1862552804499998D-03  2.5950268256602002D-03  3.6286340351736001D-03  4.0046168446620000D-03
ROW 96  3.9786874218079001D-03  4.0221573185885004D-03  2.9431706578427999D-03  1.6308055991058001D-03  1.1989914569372000D-03  7.6683407142830000D-04  7.8242804867240004D-04  1.2559204691591000D-03  2.1867602931620999D-03  2.6026415472063000D-03  3.7645094604749000D-03  4.2309867064105004D-03
ROW 97  4.1241707569626002D-03  4.1044074872845001D-03  2.9619450718671001D-03  1.5983201746460000D-03  1.1685276558319000D-03  7.4854849999870003D-04  7.6969997105759999D-04  1.2269648791123000D-03  2.1887716002573000D-03  2.6149486898901001D-03  3.9035953958485000D-03  4.4681300343096001D-03
ROW 98  4.2744883926284002D-03  4.1897482372972002D-03  2.9823776615490998D-03  1.5670050590799000D-03  1.1407360318442001D-03  7.3433866960490003D-04  7.5823493160890004D-04  1.1997523067288000D-03  2.1924434805784998D-03  2.6325657325858001D-03  4.0457558509185004D-03  4.7158598321722003D-03
ROW 99  4.4293159827318001D-03  4.2781114567890998D-03  3.0046514127053002D-03  1.5370802218992001D-03  1.1156556739426999D-03  7.2409252468879997D-04  7.4783459133399995D-04  1.1743156319345999D-03  2.1979286907168999D-03  2.6560693286274998D-03  4.1911463468300002D-03  4.9750587670403003D-03
ROW 100  4.5886013986567997D-03  4.3693978299216996D-03  3.0289369291242999D-03  1.5087585127258000D-03  1.0929100031943000D-03  7.1765591653539997D-04  7.3830073245610001D-04  1.1506791912452999D-03  2.2053765194428002D-03  2.6859878958243001D-03  4.3399285848353996D-03  5.2443138537595999D-03
ROW 101  4.7522107706013004D-03  4.4634789699560997D-03  3.0554358815082002D-03  1.4822439022555000D-03  1.0720998987800000D-03  7.1483409412659998D-04  7.2943960659680005D-04  1.1288576124300999D-03  2.2149307704197999D-03  2.7227947324030000D-03  4.4922598683536999D-03  5.5229545960295999D-03
ROW 102  4.9199271908859001D-03  4.5601999055288004D-03  3.0843080636958000D-03  1.4577297450579000D-03  1.0528875755145999D-03  7.1539380277409995D-04  7.2109769472890003D-04  1.1088989631701999D-03  2.2267277084051002D-03  2.7669016741930000D-03  4.6482811814266001D-03  5.8103929819102998D-03
ROW 103  5.0914527931624001D-03  4.6593818588574996D-03  3.1156148321315998D-03  1.4353970911425999D-03  1.0349192360736999D-03  7.1906601453380003D-04  7.1304404355880004D-04  1.0908590807085000D-03  2.2408940068378001D-03  2.8191949790929002D-03  4.8081300911211999D-03  6.1059289842343998D-03
ROW 104  5.2667250000505003D-03  4.7608252474875996D-03  3.1494522257780001D-03  1.4154130768344001D-03  1.0178439420385000D-03  7.2563314204579998D-04  7.0512408261459996D-04  1.0746079409245000D-03  2.2575447365457998D-03  2.8796329953263001D-03  4.9722536015031002D-03  6.4090593209062997D-03
ROW 105  5.4449345471637997D-03  4.8643786832048000D-03  3.1858935084818998D-03  1.3979294283406000D-03  1.0013411651471999D-03  7.3478969101500001D-04  6.9720759736750001D-04  1.0601140894829001D-03  2.2767814361503002D-03  2.9481983229474999D-03  5.1402504766416999D-03  6.7189012589690999D-03
ROW 106  5.6255204236167001D-03  4.9698079359679001D-03  3.2249878861065999D-03  1.3830811132104000D-03  9.8508694404180006D-04  7.4600936708699996D-04  6.8918776970719995D-04  1.0473362248584999D-03  2.2986903045642999D-03  3.0249845671836998D-03  5.3120439294361997D-03  7.0337807333824996D-03
ROW 107  5.8079281094006001D-03  5.0767664089940000D-03  3.2667595493817000D-03  1.3709851754552999D-03  9.6880737302140003D-04  7.5891773158250000D-04  6.8098337442390000D-04  1.0362245257260999D-03  2.3233405547188998D-03  3.1099999207059000D-03  5.4874738234566003D-03  7.3525152288517002D-03
ROW 108  5.9915734948177996D-03  5.1850019800541002D-03  3.3112070702843999D-03  1.3617397892769000D-03  9.5232423543599996D-04  7.7312999852140001D-04  6.7254033134480002D-04  1.0267223733194000D-03  2.3507829653135002D-03  3.2031646684402000D-03  5.6662875903409999D-03  7.6738222804816998D-03
ROW 109  6.1758548856284999D-03  5.2942580383332997D-03  3.3583031727731998D-03  1.3554235640228999D-03  9.3551996108719995D-04  7.8825768567920005D-04  6.6381238145009997D-04  1.0187684171541001D-03  2.3811478089214998D-03  3.3043094641548002D-03  5.8481334724021002D-03  7.9963265219200001D-03
ROW 110  6.3601326366960996D-03  5.4042760107672998D-03  3.4079948906392999D-03  1.3521115021424000D-03  9.1833878389730003D-04  8.0391564615219999D-04  6.5481804544640005D-04  1.0122989184107999D-03  2.4143877641326001D-03  3.4131744592408998D-03  6.0325584714637000D-03  8.3183526716087992D-03
ROW 111  6.5437010191346000D-03  5.5147975089471996D-03  3.4602041163492000D-03  1.3519644313559000D-03  9.0078410938380005D-04  8.1972933911659998D-04  6.4560145455199998D-04  1.0072502941929999D-03  2.4504470661788000D-03  3.5294343120505999D-03  6.2191486170416997D-03  8.6381904217024998D-03
ROW 112  6.7259733957264001D-03  5.6255660288259002D-03  3.5148285353230001D-03  1.3548621915314999D-03  8.8289665941989996D-04  8.3534217421159999D-04  6.3622253313440000D-04  1.0036100921077000D-03  2.4892903524171002D-03  3.6531968334442000D-03  6.4069442095554003D-03  8.9542173124515009D-03
ROW 113  6.9063737136465997D-03  5.7363281483379996D-03  3.5717429304300999D-03  1.3608015358476000D-03  8.6484598317320002D-04  8.5035777588800005D-04  6.2676242017899999D-04  1.0013311054759000D-03  2.5308606078846001D-03  3.7832583460938999D-03  6.5951631001778003D-03  9.2647429806012004D-03
ROW 114  7.0843426308740999D-03  5.8468341845443004D-03  3.6308008319447999D-03  1.3697609499955000D-03  8.4680177127899998D-04  8.6448643757509999D-04  6.1731955722300002D-04  1.0003044305624000D-03  2.5750794925098000D-03  3.9189898406112996D-03  6.7829388196414004D-03  9.5680244369218993D-03
ROW 115  7.2593363243505004D-03  5.9567779343897998D-03  3.6918364791279999D-03  1.3817019025486000D-03  8.2896906481259999D-04  8.7748764469419997D-04  6.0800508956980004D-04  1.0004963677675001D-03  2.6218479811817002D-03  4.0596851335488997D-03  6.9693332529720004D-03  9.8617041739474005D-03
ROW 116  7.4308233029690002D-03  6.0659356520361999D-03  3.7546670513270998D-03  1.3965703892833000D-03  8.1158040823679995D-04  8.8915685120650003D-04  5.9895748865950002D-04  1.0018865686679001D-03  2.6710473051563999D-03  4.2045673589178999D-03  7.1533518912177997D-03  1.0143339143209400D-02
ROW 117  7.5977501389709002D-03  6.1740706814684999D-03  3.8190951193447999D-03  1.4142987404172000D-03  7.9488783951809998D-04  8.9933968381199995D-04  5.9031603170679996D-04  1.0044698410751000D-03  2.7225401766219001D-03  4.3527967869201999D-03  7.3339612235947000D-03  1.0411855666077000D-02
ROW 118  7.7600056542387998D-03  6.2809436297068004D-03  3.8849112620743002D-03  1.4348076508861000D-03  7.7926067515239996D-04  9.0793533895019995D-04  5.8218185591349999D-04  1.0082575557791001D-03  2.7761722720933998D-03  4.5034799317792999D-03  7.5095232327652998D-03  1.0665424811739000D-02
ROW 119  7.9170715125438992D-03  6.3863136383265004D-03  3.9518967892890004D-03  1.4580083858950000D-03  7.6495106807739999D-04  9.1489878116099996D-04  5.7466131807929995D-04  1.0132786043600000D-03  2.8317739448616998D-03  4.6556798686674004D-03  7.6793423277070998D-03  1.0902250625086100D-02
ROW 120  8.0684124806168992D-03  6.4899362433544997D-03  4.0198265091529999D-03  1.4838051073860999D-03  7.5218425532350001D-04  9.2024166902429996D-04  5.6784716872830001D-04  1.0195798706715000D-03  2.8891621321178000D-03  4.8084115610658000D-03  7.8424176658558001D-03  1.1120599539783700D-02
ROW 121  8.2134827638560993D-03  6.5915611531551996D-03  4.0884813418493003D-03  1.5120972620524000D-03  7.4120557085010003D-04  9.2399433401019995D-04  5.6181553024840000D-04  1.0272261927815000D-03  2.9481424187518999D-03  4.9605574208598001D-03  7.9977745201054995D-03  1.1316238543052500D-02
ROW 122  8.3517265247268994D-03  6.6909301016076003D-03  4.1576189251579998D-03  1.5427819683252000D-03  7.3223901997129998D-04  9.2623942355669995D-04  5.5662413997570001D-04  1.0363760769016999D-03  3.0085112172696998D-03  5.1110981260704003D-03  8.1445041424418000D-03  1.1489671760829399D-02
ROW 123  8.4820764939658993D-03  6.7877749432554996D-03  4.2269936848539002D-03  1.5757563385358001D-03  7.2548069008719998D-04  9.2726823066140000D-04  5.5233797726989995D-04  1.0471186888045001D-03  3.0700580218230998D-03  5.2590501921179998D-03  8.2817808559392005D-03  1.1639913874136000D-02
ROW 124  8.6039455954579000D-03  6.8816971302639003D-03  4.2963816475386002D-03  1.6109196732855000D-03  7.2121051366730001D-04  9.2731284547950001D-04  5.4902528003639996D-04  1.0595205892937999D-03  3.1325676940392000D-03  5.4034545402211996D-03  8.4088769231687004D-03  1.1765936762625599D-02
ROW 125  8.7171985988456005D-03  6.9723372078635002D-03  4.3655650653793999D-03  1.6481754679687000D-03  7.1962842234800004D-04  9.2664613661169997D-04  5.4661934998089998D-04  1.0737100520148001D-03  3.1958227391075001D-03  5.5433898824706999D-03  8.5240418083245006D-03  1.1866983120608300D-02
ROW 126  8.8213149467764006D-03  7.0595265551227004D-03  4.4343342107331998D-03  1.6874331763125001D-03  7.2062611593929997D-04  9.2557554235520002D-04  5.4511532280240003D-04  1.0898249534710999D-03  3.2596055324049999D-03  5.6779855470154997D-03  8.6277240492645992D-03  1.1941209351165700D-02
ROW 127  8.9158154668377999D-03  7.1429466941813997D-03  4.5024888700482000D-03  1.7286096825781000D-03  7.2422425483679997D-04  9.2443624053930001D-04  5.4450557765719999D-04  1.1080099410158001D-03  3.3237036111056001D-03  5.8064334309017003D-03  8.7196967226402002D-03  1.1987911431533001D-02
ROW 128  9.0002779135201997D-03  7.2222695043846997D-03  4.5698395210979998D-03  1.7716715669072001D-03  7.3039675412900004D-04  9.2358389322779995D-04  5.4478661025130003D-04  1.1284133672513001D-03  3.3878878037483999D-03  5.9279987837907002D-03  8.7997496037392001D-03  1.2009451521643099D-02
ROW 129  9.0742432626085001D-03  7.2971600203431001D-03  4.6362081875856997D-03  1.8165579427493999D-03  7.3907213884420004D-04  9.2338716772710002D-04  5.4596648917489997D-04  1.1511840779867999D-03  3.4519482491855002D-03  6.0415333333905001D-03  8.8677984710112002D-03  1.2006536113657399D-02
ROW 130  9.1363835691609992D-03  7.3672801575000004D-03  4.7014289749814000D-03  1.8631636969507000D-03  7.5015562802899997D-04  9.2431915617229997D-04  5.4807727650640003D-04  1.1764681468324999D-03  3.5156881408371999D-03  6.1466436366802999D-03  8.9238801541738997D-03  1.1980221871218701D-02
ROW 131  9.1876927999852993D-03  7.4322932878493004D-03  4.7653483007717998D-03  1.9114444412899000D-03  7.6370536853490002D-04  9.2674293441879997D-04  5.5127962285209998D-04  1.2044056524929999D-03  3.5789199970514998D-03  6.2431339664210002D-03  8.9681447653244001D-03  1.1931893616190100D-02
ROW 132  9.2281408157860005D-03  7.4918695386087001D-03  4.8278248407800000D-03  1.9613650382917002D-03  7.7927044139529996D-04  9.3099195168680005D-04  5.5557477783810000D-04  1.2353096962229001D-03  3.6414669134570000D-03  6.3306630226739003D-03  8.9997842541100007D-03  1.1860977919708200D-02
ROW 133  9.2578057368045003D-03  7.5456916406060996D-03  4.8887292205766000D-03  2.0128987881752000D-03  7.9664636776929996D-04  9.3740911438829999D-04  5.6110182796559999D-04  1.2691945413950999D-03  3.7031635981870999D-03  6.4089912156732000D-03  9.0201039349375005D-03  1.1771927236195599D-02
ROW 134  9.2768705109263997D-03  7.5929380045170998D-03  4.9479434870123001D-03  2.0660262842829998D-03  8.1562146527710004D-04  9.4631470599519998D-04  5.6804528769889995D-04  1.3061004250542001D-03  3.7638571872486001D-03  6.4779797504273999D-03  9.0297248145397996D-03  1.1667120502763299D-02
ROW 135  9.2856143810458001D-03  7.6337929736957997D-03  5.0053603993947997D-03  2.1207339771578001D-03  8.3598790469180005D-04  9.5800159269450002D-04  5.7663779905559997D-04  1.3461112862214000D-03  3.8234078419442001D-03  6.5375877795042997D-03  9.0291422446331007D-03  1.1548813328814699D-02
ROW 136  9.2836810461290002D-03  7.6680489662333999D-03  5.0608825826866004D-03  2.1770124961754999D-03  8.5755290337759997D-04  9.7273129047600003D-04  5.8716120337009995D-04  1.3892924331444000D-03  3.8816891344578999D-03  6.5878677726689998D-03  9.0188936218822992D-03  1.1419288331025301D-02
ROW 137  9.2718907701776002D-03  7.6955101662269003D-03  5.1144215863013001D-03  2.2348547847859000D-03  8.8023023258229996D-04  9.9073093831439992D-04  5.9994596041709996D-04  1.4356894970607001D-03  3.9385882314132000D-03  6.6289593045743000D-03  8.9995434637689994D-03  1.1280398737784900D-02
ROW 138  9.2511465588257999D-03  7.7160236718500997D-03  5.1658968916304003D-03  2.2942541107206999D-03  9.0381868757979998D-04  1.0122597208555000D-03  6.1564285324600002D-04  1.4853279015965000D-03  3.9940058883430000D-03  6.6603009724635004D-03  8.9716692464965001D-03  1.1134451587713800D-02
ROW 139  9.2219401191452992D-03  7.7294831679342998D-03  5.2152349094628002D-03  2.3552020158369002D-03  9.2821498966390000D-04  1.0376890858676999D-03  6.3453799600399999D-04  1.5382128427221999D-03  4.0478562705560002D-03  6.6829913107570998D-03  8.9351925328910002D-03  1.0983957230701700D-02
ROW 140  9.1847528832780002D-03  7.7358314058037997D-03  5.2623680050998996D-03  2.4176862714781998D-03  9.5339821957390002D-04  1.0668599668557000D-03  6.5704626881320000D-04  1.5943297535353999D-03  4.1000666178328997D-03  6.6974262953920002D-03  8.8912747494425994D-03  1.0830502668306499D-02
ROW 141  9.1400340749669996D-03  7.7350613557036997D-03  5.3071840431266996D-03  2.4816889043145001D-03  9.7940256398779992D-04  1.0998411875240001D-03  6.8366340122649999D-04  1.6536452085839000D-03  4.1505767717491000D-03  6.7040186609696002D-03  8.8406225018761997D-03  1.0675362854664800D-02
ROW 142  9.0880296424878000D-03  7.7272159555042998D-03  5.3496143667897001D-03  2.5471843546198999D-03  1.0063180607143001D-03  1.1366658520063000D-03  7.1490764780699997D-04  1.7163405992349000D-03  4.1993385852400998D-03  6.7032200334329996D-03  8.7837427287840997D-03  1.0519469151915499D-02
ROW 143  9.0286056368981005D-03  7.7121125637596996D-03  5.3896594476754000D-03  2.6141378239707001D-03  1.0343537730911000D-03  1.1773333832905001D-03  7.5131218641759996D-04  1.7821320985364000D-03  4.2463152343328002D-03  6.6955112148542996D-03  8.7211073509299002D-03  1.0363396655435300D-02
ROW 144  8.9626736344274004D-03  7.6898609486936000D-03  5.4272676203579000D-03  2.6825038625720001D-03  1.0637628498850000D-03  1.2218120391805001D-03  7.9341718834440001D-04  1.8509077154040001D-03  4.2914804518292002D-03  6.6813929319628996D-03  8.6531507509159996D-03  1.0207322161409200D-02
ROW 145  8.8903902678754993D-03  7.6609743522600996D-03  5.4623896287067999D-03  2.7522252380895000D-03  1.0947202821439000D-03  1.2700417864509000D-03  8.4220590730520000D-04  1.9225718058919000D-03  4.3347627006145003D-03  6.6613772464310002D-03  8.5802692192343006D-03  1.0051014998537101D-02
ROW 146  8.8118401310105007D-03  7.6256722706688996D-03  5.4949783343922996D-03  2.8232812338248002D-03  1.1275089496503999D-03  1.3219374136580000D-03  8.9813632835449996D-04  1.9970188753947000D-03  4.3761727907536997D-03  6.6358579206404001D-03  8.5024692744296998D-03  9.8939492516407993D-03
ROW 147  8.7270476364551992D-03  7.5842017130708997D-03  5.5249885570453003D-03  2.8955434556698001D-03  1.1624362343187001D-03  1.3776063180297000D-03  9.6144236383489999D-04  2.0741354027678000D-03  4.4157484286152003D-03  6.6051931170207998D-03  8.4203655740044004D-03  9.7353569262372992D-03
ROW 148  8.6359942960448997D-03  7.5368302934300004D-03  5.5523770364620997D-03  2.9689011309549998D-03  1.1998246929971000D-03  1.4367985262379000D-03  1.0326011520656001D-03  2.1538014947814002D-03  4.4534978260116001D-03  6.5702453514448998D-03  8.3343684108324999D-03  9.5740775064049998D-03
ROW 149  8.5380840773771997D-03  7.4838391186784004D-03  5.5771025032127003D-03  3.0432434093045002D-03  1.2400432007298001D-03  1.4992550962336999D-03  1.1120530992745001D-03  2.2358923093459999D-03  4.4894352365699997D-03  6.5314992649650001D-03  8.2447412797302996D-03  9.4088181207049003D-03
ROW 150  8.4336411878586006D-03  7.4255157670362996D-03  5.5991258410018003D-03  3.1184471345431998D-03  1.2837531537682001D-03  1.5648200450792001D-03  1.2001934704285999D-03  2.3202792032200000D-03  4.5235800927751002D-03  6.4894204566083996D-03  8.1517284087778002D-03  9.2386992893269005D-03
ROW 151  8.3228657392795998D-03  7.3621476403498004D-03  5.6184103221701004D-03  3.1943777564710000D-03  1.3309602562157001D-03  1.6333285552600000D-03  1.2973638300365999D-03  2.4068383387845999D-03  4.5559561755133997D-03  6.4444525798640004D-03  8.0555595168155004D-03  9.0627152959199004D-03
ROW 152  8.2058263802861006D-03  7.2940159505869998D-03  5.6349218968266002D-03  3.2708905110373000D-03  1.3819600597955999D-03  1.7046095247901000D-03  1.4042386920734000D-03  2.4955796184771999D-03  4.5865908245182000D-03  6.3970151303307000D-03  7.9564540542071994D-03  8.8799993566240996D-03
ROW 153  8.0826741539625994D-03  7.2210327384028003D-03  5.6486295162089997D-03  3.3478318262290000D-03  1.4370279168602999D-03  1.7784878951517000D-03  1.5212852850501001D-03  2.5861936443974999D-03  4.6155141961588004D-03  6.3475017927418003D-03  7.8544295273832998D-03  8.6898826544221999D-03
ROW 154  7.9536584625045006D-03  7.1438363722865000D-03  5.6595054718864999D-03  3.4250409044909000D-03  1.4964175175379000D-03  1.8547867789992000D-03  1.6479817257874000D-03  2.6785415234484998D-03  4.6427585730330996D-03  6.2962792099770003D-03  7.7498418747121997D-03  8.4909253923547996D-03
ROW 155  7.8189633642103008D-03  7.0626700443628000D-03  5.6675257342060003D-03  3.5023514277771001D-03  1.5603611846704999D-03  1.9333527494921001D-03  1.7843405955954999D-03  2.7724818235540000D-03  4.6683577278283997D-03  6.2436293997534999D-03  7.6429837025736996D-03  8.2839794693905996D-03
ROW 156  7.6788920040355996D-03  6.9777449817140002D-03  5.6726702757808004D-03  3.5795933285332998D-03  1.6295404889855999D-03  2.0141428741410001D-03  1.9302746579412001D-03  2.8678701271123001D-03  4.6923463419426999D-03  6.1899150703678000D-03  7.5340560711735002D-03  8.0693288478511996D-03
ROW 157  7.5345013344768003D-03  6.8892520295277000D-03  5.6749233686365997D-03  3.6565945690994000D-03  1.7038466252250000D-03  2.0968023905428000D-03  2.0855895538054001D-03  2.9645584924130001D-03  4.7147594774361000D-03  6.1354621524653003D-03  7.4232554631898000D-03  7.8474933392020003D-03
ROW 158  7.3864808196399999D-03  6.7973627055992001D-03  5.6742738466817001D-03  3.7331828732181998D-03  1.7833377270837999D-03  2.1811676584435002D-03  2.2499777281119000D-03  3.0623948795856998D-03  4.7356320990582998D-03  6.0805135520387004D-03  7.3107716342166998D-03  7.6192535669781002D-03
ROW 159  7.2355856703512998D-03  6.7022312928537997D-03  5.6707153282550002D-03  3.8091873564649000D-03  1.8681896941367001D-03  2.2670829816351002D-03  2.4231555099785002D-03  3.1612225923733001D-03  4.7549986414160998D-03  6.0252809730042996D-03  7.1967848960347997D-03  7.3853583163844003D-03
ROW 160  7.0826099573759000D-03  6.6039978107929002D-03  5.6642463964630997D-03  3.8844400073569001D-03  1.9585770243378000D-03  2.3544025238592002D-03  2.6050919894050001D-03  3.2608797783417001D-03  4.7728926148605999D-03  5.9699440615577004D-03  7.0813782497063001D-03  7.1471749827607999D-03
ROW 161  6.9283560588228998D-03  6.5027916749990002D-03  5.6548069442877002D-03  3.9587769774664001D-03  2.0546769396059001D-03  2.4429922970519999D-03  2.7943123845531998D-03  3.3612069648204001D-03  4.7893462424575001D-03  5.9146495184764000D-03  6.9647661426005996D-03  6.9064046665101003D-03
ROW 162  6.7736257119041000D-03  6.3986220477649002D-03  5.6424025622980999D-03  4.0320396467958004D-03  2.1570126407572999D-03  2.5327321965262998D-03  2.9900057301664000D-03  3.4620385674734000D-03  4.8043901195126996D-03  5.8595102368950002D-03  6.8471286099004002D-03  6.6644190681078002D-03
ROW 163  6.6192458825357998D-03  6.2916149191980996D-03  5.6271162888622004D-03  4.1040648052658004D-03  2.2658600435203000D-03  2.6235180302447000D-03  3.1912537560814000D-03  3.5631506570045000D-03  4.8180157154149002D-03  5.8046045463197998D-03  6.7285756779187997D-03  6.4225779973408996D-03
ROW 164  6.4658281423992997D-03  6.1820231451324998D-03  5.6089682465616996D-03  4.1746498366684003D-03  2.3810401699682999D-03  2.7153124434393001D-03  3.3970416830993999D-03  3.6643564423863000D-03  4.8302579427447999D-03  5.7499992180077997D-03  6.6091975197533999D-03  6.1821789912758001D-03
ROW 165  6.3138575934617996D-03  6.0699789397765996D-03  5.5879838705350003D-03  4.2437101507598997D-03  2.5027633116662001D-03  2.8080290792453998D-03  3.6062723068926998D-03  3.7654630480385000D-03  4.8411710945330004D-03  5.6956771748327998D-03  6.4890654828469001D-03  5.9448945479441996D-03
ROW 166  6.1636830158016001D-03  5.9556258745685001D-03  5.5641939009672004D-03  4.3111144657311997D-03  2.6312441532760000D-03  2.9015896414195000D-03  3.8177831679314998D-03  3.8662716215660002D-03  4.8507755323512003D-03  5.6415999431768003D-03  6.3682344000155003D-03  5.7115232981105003D-03
ROW 167  6.0155069365750002D-03  5.8391219882128996D-03  5.5376343651352003D-03  4.3767380863700004D-03  2.7666970301325998D-03  2.9959758360512999D-03  4.0303495197774996D-03  3.9665774821270004D-03  4.8590882537901999D-03  5.5876980231371999D-03  6.2467047336252999D-03  5.4829004776266003D-03
ROW 168  5.8694755646953997D-03  5.7206421886291997D-03  5.5083465534445002D-03  4.4404624110967001D-03  2.9094561589187002D-03  3.0911916349882001D-03  4.2425223652684998D-03  4.0661702874974998D-03  4.8661225100949000D-03  5.5338694601253999D-03  6.1245287986712998D-03  5.2597052838133998D-03
ROW 169  5.7255159621582997D-03  5.6003798628115999D-03  5.4763769926116004D-03  4.5021742583057998D-03  3.0603696282358000D-03  3.1872625996948998D-03  4.4530714467726001D-03  4.1648342037426999D-03  4.8718874014403004D-03  5.4799821721210999D-03  6.0017663766820002D-03  5.0424569940411999D-03
ROW 170  5.5832332396895997D-03  5.4785476476904996D-03  5.4417774177026998D-03  4.5617650535712002D-03  3.2188525253595999D-03  3.2842342870726001D-03  4.6608051897733000D-03  4.2623480701662999D-03  4.8763874526045999D-03  5.4258770509380003D-03  5.8784534347747002D-03  4.8319539597130997D-03
ROW 171  5.4422803559753003D-03  5.3553773514413002D-03  5.4046047432531998D-03  4.6191299243195996D-03  3.3850247373038000D-03  3.3821696435114000D-03  4.8645885406226001D-03  4.3584379301503003D-03  4.8796221752824996D-03  5.3713718489963001D-03  5.7546366438478999D-03  4.6285076411960004D-03
ROW 172  5.3022389385643000D-03  5.2310482996810997D-03  5.3649210322710000D-03  4.6741667519202999D-03  3.5589546023778000D-03  3.4811496153347998D-03  5.0633654111043001D-03  4.4528062608984002D-03  4.8815856269351999D-03  5.3162509064834003D-03  5.6303787448203999D-03  4.4318112410477997D-03
ROW 173  5.1626501247663001D-03  5.1059419472632003D-03  5.3227934606948002D-03  4.7267752326745002D-03  3.7406457413542999D-03  3.5813667751736999D-03  5.2561788053512998D-03  4.5452932951809003D-03  4.8822659797281001D-03  5.2602300282957003D-03  5.5057630541893001D-03  4.2419430870684997D-03
ROW 174  5.0230467879336998D-03  4.9803426234655999D-03  5.2782942739006003D-03  4.7768559988886003D-03  3.9300233994987999D-03  3.6828133947295000D-03  5.4415988771555996D-03  4.6356576171209000D-03  4.8816451165761996D-03  5.2031354841378004D-03  5.3808899957375998D-03  4.0589511718785998D-03
ROW 175  4.8828898591975001D-03  4.8545440573760004D-03  5.2315007312013001D-03  4.8243098491092002D-03  4.1276354363338997D-03  3.7855719287540001D-03  5.6191784510634998D-03  4.7236539208893999D-03  4.8796982744095004D-03  5.1447470221410996D-03  5.2559185194807996D-03  3.8828752730317002D-03
ROW 176  4.7418151211456004D-03  4.7288467819643996D-03  5.1824950340042999D-03  4.8690371327862001D-03  4.3325735348217001D-03  3.8897112059985998D-03  5.7885906272937002D-03  4.8090336699835997D-03  4.8763937572888997D-03  5.0848524736288002D-03  5.1310260713021000D-03  3.7146932922142999D-03
ROW 177  4.5995432005200001D-03  4.6035543253320002D-03  5.1313642333770003D-03  4.9109373292565003D-03  4.5442489387697996D-03  3.9952780852210998D-03  5.9494405062166002D-03  4.8915459908669004D-03  4.8716927437549998D-03  5.0232546512374004D-03  5.0064022893659002D-03  3.5535705557361002D-03
ROW 178  4.4558972851794004D-03  4.4789692589796001D-03  5.0782001132197996D-03  4.9499088542157002D-03  4.7621017679332998D-03  4.1022888279931002D-03  6.1014712450540003D-03  4.9709388404762999D-03  4.8655492136136002D-03  4.9597781039666996D-03  4.8822572136676999D-03  3.3995912558188002D-03
ROW 179  4.3108190145064000D-03  4.3553892431276997D-03  5.0230990460086002D-03  4.9858491190063001D-03  4.9854323515409003D-03  4.2107204748177002D-03  6.2445559088609003D-03  5.0469604757016001D-03  4.8579100191058003D-03  4.8942755117541998D-03  4.7588166111712004D-03  3.2528622396665002D-03
